"id","name","code","user_type_id/id","group_id/id","chart_template_id/id","tax_ids/id","reconcile","note"
"pcg_2313","Bâtiments administratifs et commerciaux","2313","account.data_account_type_current_assets","l10n_ohada.gc_231","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2314","Bâtiments affectés au logement du personnel","2314","account.data_account_type_current_assets","l10n_ohada.gc_231","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2315","Bâtiments de placement","2315","account.data_account_type_current_assets","l10n_ohada.gc_231","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2316","Bâtiments location-acquisition","2316","account.data_account_type_current_assets","l10n_ohada.gc_231","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2321","Bâtiments industriels","2321","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2322","Bâtiments agricoles","2322","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2323","Bâtiments administratifs et commerciaux","2323","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2324","Bâtiments affectés au logement du personnel","2324","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2325","Bâtiments de placement","2325","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2326","Bâtiments location-acquisition","2326","account.data_account_type_current_assets","l10n_ohada.gc_232","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2331","Voies de terre","2331","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2332","Voies de fer","2332","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2333","Voies d’eau","2333","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2334","Barrages, Digues","2334","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2335","Pistes d’aérodrome","2335","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2338","Autres ouvrages d'infrastructure","2338","account.data_account_type_current_assets","l10n_ohada.gc_233","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2341","Installations complexes spécialisées sur sol propre","2341","account.data_account_type_current_assets","l10n_ohada.gc_234","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2342","Installations complexes spécialisées sur sol d’autrui","2342","account.data_account_type_current_assets","l10n_ohada.gc_234","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2343","Installations à caractère spécifique sur sol propre","2343","account.data_account_type_current_assets","l10n_ohada.gc_234","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2344","Installations à caractère spécifique sur sol d’autrui","2344","account.data_account_type_current_assets","l10n_ohada.gc_234","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2345","Aménagements et agencements des bâtiments","2345","account.data_account_type_current_assets","l10n_ohada.gc_234","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2351","Installations générales","2351","account.data_account_type_current_assets","l10n_ohada.gc_235","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2358","Autres","2358","account.data_account_type_current_assets","l10n_ohada.gc_235","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_237","BÂTIMENTS INDUSTRIELS, AGRICOLES ET COMMERCIAUX MIS EN CONCESSION","237","account.data_account_type_current_assets","l10n_ohada.gc_23","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_238","AUTRES INSTALLATIONS ET AGENCEMENTS","238","account.data_account_type_current_assets","l10n_ohada.gc_23","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2391","Bâtiments en cours","2391","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2392","Installations en cours","2392","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2393","Ouvrages d'infrastructure en cours","2393","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2394","Aménagements, agencements et installations techniques en cours","2394","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2395","Aménagements de bureaux en cours","2395","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2398","Autres installations et agencements en cours","2398","account.data_account_type_current_assets","l10n_ohada.gc_239","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2411","Matériel industriel","2411","account.data_account_type_current_assets","l10n_ohada.gc_241","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2412","Outillage industriel","2412","account.data_account_type_current_assets","l10n_ohada.gc_241","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2413","Matériel commercial","2413","account.data_account_type_current_assets","l10n_ohada.gc_241","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2414","Outillage commercial","2414","account.data_account_type_current_assets","l10n_ohada.gc_241","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2416","Matériel et outillage agricole de location-acquisition","2416","account.data_account_type_current_assets","l10n_ohada.gc_241","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2421","Matériel agricole","2421","account.data_account_type_current_assets","l10n_ohada.gc_242","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2422","Outillage agricole","2422","account.data_account_type_current_assets","l10n_ohada.gc_242","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_243","MATÉRIEL D’EMBALLAGE RÉCUPÉRABLE ET IDENTIFIABLE","243","account.data_account_type_current_assets","l10n_ohada.gc_24","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2441","Matériel de bureau","2441","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2442","Matériel informatique","2442","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2443","Matériel bureautique","2443","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2444","Mobilier de bureau","2444","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2445","Matériel et mobilier des immeubles de placements","2445","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2446","Matériel et mobilier de location-acquisition","2446","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2447","Matériel et mobilier des logements du personnel","2447","account.data_account_type_current_assets","l10n_ohada.gc_244","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2451","Matériel automobile","2451","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2452","Matériel ferroviaire","2452","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2453","Matériel fluvial, lagunaire","2453","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2454","Matériel naval","2454","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2455","Matériel aérien","2455","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2456","Matériel de transport de location-acquisition","2456","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2457","Matériel hippomobile","2457","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2458","Autres matériel de transport","2458","account.data_account_type_current_assets","l10n_ohada.gc_245","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2461","Cheptel, animaux de trait","2461","account.data_account_type_current_assets","l10n_ohada.gc_246","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2462","Cheptel, animaux reproducteurs","2462","account.data_account_type_current_assets","l10n_ohada.gc_246","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2463","Animaux de garde","2463","account.data_account_type_current_assets","l10n_ohada.gc_246","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2465","Plantations agricoles","2465","account.data_account_type_current_assets","l10n_ohada.gc_246","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2468","Autres actifs biologiques","2468","account.data_account_type_current_assets","l10n_ohada.gc_246","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2471","Agencements et aménagements du matériel","2471","account.data_account_type_current_assets","l10n_ohada.gc_247","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2472","Agencements et aménagements des actis biologiques","2472","account.data_account_type_current_assets","l10n_ohada.gc_247","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2478","Autres agencements et aménagements du matériel et des actis biologiques","2478","account.data_account_type_current_assets","l10n_ohada.gc_247","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2481","Collections et oeuvres d’art","2481","account.data_account_type_current_assets","l10n_ohada.gc_248","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2488","Autres matériels et immobiliers","2488","account.data_account_type_current_assets","l10n_ohada.gc_248","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2491","Matériel et outillage industriel et commercial","2491","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2492","Matériel et outillage agricole","2492","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2493","Matériel d’emballage récupérable et identifiable","2493","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2494","Matériel et mobilier de bureau","2494","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2495","Matériel de transport","2495","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2496","Actifs biologiques","2496","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2497","Agencements et aménagements du matériel et des actifs biologiques","2497","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_2498","Autres matériels et actifs biologiques","2498","account.data_account_type_current_assets","l10n_ohada.gc_249","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_251","AVANCES ET ACOMPTES VERSÉS SUR IMMOBILISATIONS INCORPORELLES","251","account.data_account_type_non_current_assets","l10n_ohada.gc_25","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_252","AVANCES ET ACOMPTES VERSÉS SUR IMMOBILISATIONS CORPORELLES","252","account.data_account_type_current_assets","l10n_ohada.gc_25","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_261","TITRES DE PARTICIPATION DANS DES SOCIÉTÉS SOUS CONTRÔLE EXCLUSIF","261","account.data_account_type_non_current_assets","l10n_ohada.gc_26","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_262","TITRES DE PARTICIPATION DANS DES SOCIÉTÉS SOUS CONTRÔLE CONJOINT","262","account.data_account_type_non_current_assets","l10n_ohada.gc_26","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_263","TITRES DE PARTICIPATION DANS DES SOCIÉTÉS CONFÉRANT UNE INFLUENCE NOTABLE","263","account.data_account_type_non_current_assets","l10n_ohada.gc_26","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_265","PARTICIPATIONS DANS DES ORGANISMES PROFESSIONNELS","265","account.data_account_type_non_current_assets","l10n_ohada.gc_26","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
"pcg_266","PARTS DANS DES GROUPEMENTS D’INTÉRÊT ÉCONOMIQUE (G.I.E.)","266","account.data_account_type_non_current_assets","l10n_ohada.gc_26","l10n_ohada.ohada_chart_template","l10n_ohada.tva_acq_18_purchase_immobilization",,
